timestamp,image_name,s3_url
2026-05-10 14:20:42,no_helmet_20260510_142042.jpg,https://helmet-alert-images.s3.ap-south-1.amazonaws.com/no_helmet_20260510_142042.jpg
2026-05-10 14:20:47,no_helmet_20260510_142046.jpg,https://helmet-alert-images.s3.ap-south-1.amazonaws.com/no_helmet_20260510_142046.jpg
2026-05-10 14:20:51,no_helmet_20260510_142050.jpg,https://helmet-alert-images.s3.ap-south-1.amazonaws.com/no_helmet_20260510_142050.jpg
2026-05-10 14:20:55,no_helmet_20260510_142054.jpg,https://helmet-alert-images.s3.ap-south-1.amazonaws.com/no_helmet_20260510_142054.jpg
2026-05-10 14:21:00,no_helmet_20260510_142059.jpg,https://helmet-alert-images.s3.ap-south-1.amazonaws.com/no_helmet_20260510_142059.jpg
2026-05-10 14:21:09,no_helmet_20260510_142107.jpg,https://helmet-alert-images.s3.ap-south-1.amazonaws.com/no_helmet_20260510_142107.jpg
2026-05-10 14:21:13,no_helmet_20260510_142112.jpg,https://helmet-alert-images.s3.ap-south-1.amazonaws.com/no_helmet_20260510_142112.jpg
2026-05-10 14:21:18,no_helmet_20260510_142117.jpg,https://helmet-alert-images.s3.ap-south-1.amazonaws.com/no_helmet_20260510_142117.jpg
2026-05-10 14:21:22,no_helmet_20260510_142122.jpg,https://helmet-alert-images.s3.ap-south-1.amazonaws.com/no_helmet_20260510_142122.jpg
2026-05-10 14:21:27,no_helmet_20260510_142126.jpg,https://helmet-alert-images.s3.ap-south-1.amazonaws.com/no_helmet_20260510_142126.jpg
2026-05-10 14:29:38,no_helmet_20260510_142936.jpg,https://helmet-alert-images.s3.amazonaws.com/no_helmet_20260510_142936.jpg
2026-05-10 14:29:44,no_helmet_20260510_142943.jpg,https://helmet-alert-images.s3.amazonaws.com/no_helmet_20260510_142943.jpg
2026-05-10 14:29:48,no_helmet_20260510_142948.jpg,https://helmet-alert-images.s3.amazonaws.com/no_helmet_20260510_142948.jpg
2026-05-10 14:29:53,no_helmet_20260510_142953.jpg,https://helmet-alert-images.s3.amazonaws.com/no_helmet_20260510_142953.jpg
2026-05-10 14:29:58,no_helmet_20260510_142957.jpg,https://helmet-alert-images.s3.amazonaws.com/no_helmet_20260510_142957.jpg
2026-05-10 14:30:03,no_helmet_20260510_143002.jpg,https://helmet-alert-images.s3.amazonaws.com/no_helmet_20260510_143002.jpg
2026-05-10 14:30:07,no_helmet_20260510_143007.jpg,https://helmet-alert-images.s3.amazonaws.com/no_helmet_20260510_143007.jpg
2026-05-10 14:30:12,no_helmet_20260510_143011.jpg,https://helmet-alert-images.s3.amazonaws.com/no_helmet_20260510_143011.jpg
2026-05-10 14:30:16,no_helmet_20260510_143016.jpg,https://helmet-alert-images.s3.amazonaws.com/no_helmet_20260510_143016.jpg
2026-05-10 14:30:21,no_helmet_20260510_143021.jpg,https://helmet-alert-images.s3.amazonaws.com/no_helmet_20260510_143021.jpg
2026-05-10 14:30:26,no_helmet_20260510_143025.jpg,https://helmet-alert-images.s3.amazonaws.com/no_helmet_20260510_143025.jpg
2026-05-10 14:30:30,no_helmet_20260510_143030.jpg,https://helmet-alert-images.s3.amazonaws.com/no_helmet_20260510_143030.jpg
2026-05-10 14:30:36,no_helmet_20260510_143035.jpg,https://helmet-alert-images.s3.amazonaws.com/no_helmet_20260510_143035.jpg
2026-05-10 14:30:40,no_helmet_20260510_143040.jpg,https://helmet-alert-images.s3.amazonaws.com/no_helmet_20260510_143040.jpg
2026-05-10 14:30:45,no_helmet_20260510_143044.jpg,https://helmet-alert-images.s3.amazonaws.com/no_helmet_20260510_143044.jpg
2026-05-10 14:30:49,no_helmet_20260510_143049.jpg,https://helmet-alert-images.s3.amazonaws.com/no_helmet_20260510_143049.jpg
2026-05-10 14:30:54,no_helmet_20260510_143053.jpg,https://helmet-alert-images.s3.amazonaws.com/no_helmet_20260510_143053.jpg
